formatted_date,ZQQ.TO,XQQ.TO,HXQ.TO,HXS.TO
2020-10-21,91.232508381075,98.78281387384307,21.677499771118164,22.1299991607666
2020-10-22,91.26470677970588,98.66426522247683,21.584999084472656,22.204999923706055
2020-10-23,91.41497143252289,99.00913178401477,21.59000015258789,22.267499923706055
2020-10-26,89.9874490419518,97.46800753852108,21.302499771118164,21.875
2020-10-27,90.73878049484631,98.20085000957263,21.545000076293945,21.905000686645508
2020-10-28,87.22900764551169,94.35342909211877,20.912500381469727,21.299999237060547
2020-10-29,88.73166236249126,96.18553115861398,21.4375,21.565000534057617
2020-10-30,86.58501510646597,93.84690453123892,20.77750015258789,21.327499389648438
2020-11-02,86.69234583150535,93.70679709475115,20.622499465942383,21.387500762939453
2020-11-03,88.23793447626258,95.47423925041656,20.959999084472656,21.760000228881836
2020-11-04,92.08043502986212,99.5910956482852,21.762500762939453,22.18000030517578
2020-11-05,94.39880980818855,102.12371023041707,22.190000534057617,22.417499542236328
2020-11-06,94.38808246785119,102.0159409716116,22.1924991607666,22.3799991607666
2020-11-09,92.49903058968229,100.10839137945842,21.672500610351562,22.602500915527344
2020-11-10,90.92124354629419,98.35172861635378,21.375,22.61750030517578
2020-11-11,93.02495687454186,100.47481672611791,21.907499313354492,22.857500076293945
2020-11-12,92.54196451745993,100.00062212065295,21.844999313354492,22.735000610351562
2020-11-13,93.4328250940247,100.95978250187622,22.125,23.075000762939453
2020-11-16,93.84068512469811,101.57407632156155,22.149999618530273,23.260000228881836
2020-11-17,93.69042047188108,101.2938696708534,22.09000015258789,23.145000457763672
2020-11-18,93.05715527317273,100.65802528831394,21.950000762939453,22.872499465942383
2020-11-19,93.75481726914283,101.2938696708534,22.06999969482422,22.907499313354492
2020-11-20,93.13228759958123,100.84123385050998,21.96500015258789,22.799999237060547
2020-11-23,93.13228759958123,100.69035524372885,21.962499618530273,22.9375
2020-11-24,94.44174373596617,102.16681957839273,22.139999389648438,23.1299991607666
2020-11-25,94.93547162219487,102.80266396093221,22.272499084472656,23.112499237060547
2020-11-26,95.12867020278952,102.80266396093221,22.200000762939453,23.15250015258789
2020-11-27,95.88000165568401,103.57861577995943,22.424999237060547,23.03499984741211
2020-11-30,95.97659685157663,103.80493369013114,22.487499237060547,23.042499542236328
2020-12-01,97.2538545893307,105.1628493734288,22.709999084472656,23.202499389648438
2020-12-02,97.28605298796157,105.1628493734288,22.68000030517578,23.219999313354492
2020-12-03,97.29678851710834,105.20595872140447,22.592500686645508,23.139999389648438
2020-12-04,97.82271480196789,105.8202525410898,22.55500030517578,23.15999984741211
2020-12-07,98.32717821734335,106.31599770940889,22.649999618530273,23.155000686645508
2020-12-08,98.69210432023912,106.72552418177663,22.825000762939453,23.262500762939453
2020-12-09,96.6313249197691,104.4731162503529,22.337499618530273,23.0049991607666
2020-12-10,96.86745742814139,104.76409407135442,22.299999237060547,22.912500381469727
2020-12-11,96.62058939062234,104.43000690237723,22.235000610351562,22.912500381469727
2020-12-14,97.31825138659245,105.45382719443032,22.40250015258789,22.832500457763672
2020-12-15,98.2842442895657,106.33754827226302,22.537500381469727,22.940000534057617
2020-12-16,98.85310450220291,106.85485222570364,22.75,23.110000610351562
2020-12-17,99.550766498173,107.6200246521701,22.877500534057617,23.197500228881836
2020-12-18,99.28243559116984,107.29670865348629,22.907499313354492,23.262500762939453
2020-12-21,99.15363380783694,107.12427948385101,22.97249984741211,23.262500762939453
2020-12-22,99.32536951894748,107.3937067419984,23.112499237060547,23.334999084472656
2020-12-23,98.79944323408793,106.91951213653344,22.950000762939453,23.239999771118164
2020-12-24,99.22876613424545,107.22126935009572,22.957500457763672,23.27750015258789
2020-12-29,100.25915878245185,108.42830642661224,23.212499618530273,23.424999237060547
2020-12-30,100.30226808261226,108.43262022275886,23.087499618530273,23.362499237060547
2020-12-31,100.6255837226862,108.81031976848939,23.114999771118164,23.44499969482422
2021-01-04,99.01979312517943,107.15922730198686,22.8799991607666,23.200000762939453
2021-01-05,99.86041214492003,108.01174560525041,22.877500534057617,23.19499969482422
2021-01-06,98.50249796777106,106.52252672498456,22.532499313354492,23.295000076293945
